OBJECTID,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,STATUS,DATE,LATDD,LONGDD,x,y
321762,31,C001102505,1,4,1,00025,0,03,21,0,STREAM,NA,TOWNSHIP ROAD,1.5E 5.2S CRAIG,99.99,0,0,0000000000,0,41.4218,96.194188,60,3,2,2,9,1987,2,0,50,2003,4,7.9,0,35,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,11.9,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,7,7,7,6,N,1,45,1,27,6,7,N,5,7,8,NA,NA,NA,923,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,8,85,2033,NA,N,31,G,7,106.14,AM,1202,41.705314,-96.328572,-96.328572000151,41.7053140002662
321765,31,C001102710,1,4,1,00027,0,03,21,0,STREAM,NA,TOWNSHIP ROAD,3E 5S OF GRAIG,99.99,0,0,0000000000,0,41.424212,96.1836,60,3,2,2,9,1986,2,0,40,2003,4,7.3,0,40,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,11.9,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,7,7,6,6,N,1,45,1,27,6,7,N,5,7,8,NA,NA,NA,923,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,5,68,2033,NA,N,31,F,6,106.14,AM,1202,41.712108,-96.309408,-96.3094080003447,41.7121079998584
321771,31,C001103105,1,4,1,00031,0,03,21,0,TEKAMAH CREEK,NA,TOWNSHIP ROAD,2W TEKAMAH,99.99,0,0,0000000000,0,41.4612,96.1612,100,3,2,2,9,1987,2,0,5,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,11.9,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,6,7,7,7,N,1,45,1,27,6,7,N,5,8,6,NA,NA,NA,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,8,8,2033,NA,N,31,F,6,106.14,AM,1202,41.769453,-96.270097,-96.2700970003678,41.7694530002566
321772,31,C001103105P,1,4,1,00P31,0,03,21,0,TEKAMAH CREEK,NA,COUNTY ROAD 32,1.5W TEKAMAH,99.99,0,0,0000000000,0,41.455976,96.15378,80,3,2,2,9,1962,2,0,25,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,0,1,0,5.6,21.3,21.6,0,0,5.6,6.4,99.99,N,0,N,0,0,5,5,5,6,N,1,19,1,12,4,4,N,0,7,8,34,1,21.6,1023,24,Y24,N,N,1023,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,7,35,2033,NA,N,31,F,5,138.24,MM,603,41.766742,-96.260486,-96.2604859997032,41.7667420001291
321774,31,C001103305P,1,4,1,00P33,0,03,21,0,CARR CREEK,NA,COUNTY HIGHWAY,3.9S .8W TEKAMAH,99.99,0,0,0000000000,0,41.424212,96.145388,100,3,2,2,9,1977,2,0,60,2003,4,7.3,0,30,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,21,21.3,0,0,7.3,7.5,99.99,N,0,N,0,0,7,7,7,7,N,1,43,1,25,6,6,N,5,8,8,NA,NA,NA,923,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,8,102,2033,NA,N,31,G,7,159.75,AM,1202,41.711328,-96.247572,-96.2475719997401,41.7113280001569
321775,31,C001103505,1,4,1,00035,0,03,21,0,STREAM,NA,COUNTY HIGHWAY,2.8S TEKAMAH,99.99,0,0,0000000000,0,41.434188,96.135412,80,3,2,2,9,1984,2,0,45,2003,4,7.3,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,7.3,3.7,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,7,0,33,0,22,6,N,N,5,8,8,NA,NA,NA,923,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,7,76,2033,NA,N,31,G,7,57.67,MM,603,41.726981,-96.231872,-96.2318719997891,41.7269809999195
321779,31,C001103815P,1,4,1,03885,0,03,21,0,TEKAMAH CREEK,NA,ROAD GH,JCT US73/N32 .9E,99.99,0.116,0,0000000000,0,41.46408,96.12252,50,3,2,2,7,1979,2,0,490,2011,4,8.5,0,0,0,1,0,0,0,5,0,0,0,A,1,5,2,1,0,0,3,0,9.8,12.2,30.8,0,0,9.8,10.5,99.99,N,0,N,0,0,5,5,7,8,N,1,39,1,23,5,6,N,5,8,8,NA,NA,NA,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,8,490,2033,NA,N,31,F,5,323.4,MM,603,41.778061,-96.207122,-96.2071219997633,41.7780610001692
321780,31,C001103820P,1,4,1,03885,0,03,21,0,PETERSON DITCH,NA,ROAD GH,JCT US73/N32 1.8E,99.99,0.275,0,0000000000,0,41.464008,96.11168,50,3,2,2,7,1982,2,0,490,2011,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,0,3,0,9.1,2.7,8.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,0,33,0,22,6,N,N,5,8,8,NA,NA,NA,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,8,490,2033,NA,N,31,F,6,58.96,MM,603,41.777764,-96.188081,-96.1880809999807,41.777763999901
321781,31,C001103825,1,4,1,00038,0,03,21,0,STREAM,NA,COUNTY ROAD H,3.2E OF CRAIG,99.99,0,0,0000000000,0,41.473588,96.1818,50,3,2,2,9,1968,2,0,75,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,3,0,0,1,0,7.6,18,18.3,0,0,7.6,7.7,99.99,N,0,N,0,0,6,6,4,5,N,1,18,1,11,4,6,N,0,7,6,31,1,18.3,1023,24,Y24,N,N,1023,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,6,8,0,0,0,0,1,Y,4,127,2033,NA,N,31,P,4,140.91,MM,603,41.792933,-96.301794,-96.3017940003708,41.7929329996963
321782,31,C001103905P,1,4,1,00P39,0,03,21,0,SILVER CREEK,NA,ROAD 41,1.6E TEKAMAH,99.99,0,0,0000000000,0,41.470492,96.103936,80,3,2,2,9,1973,2,0,170,2003,2,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,30.5,31.1,0,0,7.3,7.5,99.99,N,0,N,0,0,5,7,7,8,N,1,43,1,25,6,5,N,5,8,6,NA,NA,NA,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,10,0,1,Y,8,289,2033,NA,N,31,F,5,233.25,MM,603,41.784764,-96.177669,-96.1776690003233,41.784763999793
321790,31,C001104505,1,4,1,00045,0,03,21,0,COMBINATION DITCH,NA,ROAD 45,4E 3.5S TEKAMAH,99.99,0,0,0000000000,0,41.42576,96.08096,50,3,2,2,9,2018,2,0,75,2003,0,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,8.5,4.3,13.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,8,1,83,1,50,8,N,N,5,8,8,NA,NA,NA,1021,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,8,127,2033,NA,N,31,G,8,113.9,AM,1202,41.716072,-96.135708,-96.1357079999026,41.7160719997871
321795,31,C001104810,1,4,1,00048,0,03,21,0,STREAM,NA,TOWNSHIP ROAD,4.7S 2.8E CRAIG,99.99,0,0,0000000000,0,41.424212,96.184212,60,3,2,2,9,1990,2,0,45,2003,5,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,2,0,0,1,0,8.5,8.8,9.1,0,0,8.5,8.7,99.99,N,0,N,0,0,6,6,7,6,N,0,33,0,22,6,7,N,5,7,8,NA,NA,NA,923,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,2,1,0,0,0,0,1,Y,8,76,2033,NA,N,31,F,6,79.17,MM,603,41.699267,-96.309411,-96.3094109998194,41.6992670002385
321797,31,C001105005P,1,4,1,00P50,0,03,21,0,STREAM,NA,TOWNSHIP ROAD,5.2S TEKAMAH,99.99,0,0,0000000000,0,41.41258,96.134332,80,3,2,2,9,1973,2,0,45,2003,0,6.7,0,20,0,0,0,0,0,5,0,0,0,P,1,5,3,2,0,0,1,0,7.4,29.9,30.5,0,0,7.4,7.5,99.99,N,0,N,0,0,6,6,7,7,N,1,25,1,15,4,6,N,2,8,8,NA,NA,NA,923,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,5,76,2033,NA,N,31,F,6,228.75,MM,603,41.690692,-96.228672,-96.2286720004227,41.690691999928
321798,31,C001105010P,1,4,1,00P50,0,03,21,0,STREAM,NA,COUNTY HIGHWAY,5.2S .4E TEKAMAH,99.99,0,0,0000000000,0,41.4124,96.121188,190,3,2,2,9,1988,2,0,50,2003,4,7.9,0,20,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.2,14.9,15.2,0,0,8.2,8.4,99.99,N,0,N,0,0,7,7,7,7,N,1,43,1,25,6,6,N,5,8,8,NA,NA,NA,922,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,8,70,2033,NA,N,31,G,7,127.68,MM,603,41.690392,-96.203825,-96.2038250003126,41.6903919999993
321829,31,C001112903,1,4,1,00129,0,03,21,0,STREAM,NA,TOWNSHIP ROAD,3W TEKAMAH,99.99,0,0,0000000000,0,41.4706,96.171788,50,3,2,2,9,2007,2,0,15,2003,0,6.7,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,11.9,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,8,7,7,7,N,1,45,1,27,6,7,N,5,8,7,34,1,12.2,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,1,7,1,0,1,Y,5,25,2033,NA,N,31,G,7,106.14,MM,603,41.784075,-96.289522,-96.28952200029,41.7840749998557
321831,31,C001112907P,1,4,1,0P129,0,03,21,0,STREAM,NA,TOWNSHIP ROAD,2.5W TEKAMAH,99.99,0,0,0000000000,0,41.461812,96.164188,100,3,2,2,9,1981,2,0,60,2003,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,18,18.6,0,0,8.5,8.7,99.99,N,0,N,0,0,6,7,7,7,N,1,36,1,22,6,7,N,5,8,3,34,1,18.6,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,5,102,2033,NA,N,31,F,6,161.82,MM,603,41.772083,-96.278769,-96.2787690001508,41.7720829997621
321839,31,C001114420,1,4,1,00144,0,03,21,0,STREAM,NA,TOWNSHIP ROAD,1.8S TEKAMAH,99.99,0,0,0000000000,0,41.443012,96.133,50,3,2,2,9,1978,2,0,25,2003,4,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,11.9,12.2,0,0,7.3,7.5,99.99,N,0,N,0,0,6,6,5,6,N,1,42,1,24,5,6,N,5,7,8,NA,NA,NA,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,4,42,2033,NA,N,31,F,5,91.5,MM,603,41.741769,-96.225667,-96.2256670001517,41.7417690000004
321840,31,C001114425,1,4,1,03900,0,03,21,0,DRAINAGE DITCH,NA,FAS 3900,JCT US73/N32 2.5S 2.6E,99.99,0.391,0,0000000000,0,41.443012,96.102856,50,3,2,2,7,1994,2,0,140,2011,5,8.2,0,15,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,8.5,8.5,21.9,0,0,8.5,9.2,99.99,N,0,N,0,0,7,7,8,7,N,1,55,1,33,7,6,N,5,8,6,NA,NA,NA,922,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,8,185,2033,NA,N,31,G,7,201.48,MM,603,41.741728,-96.17425,-96.1742499997755,41.7417280002595
321841,31,C001114620,1,4,1,00210,0,03,21,0,STREAM,NA,TOWNSHIP ROAD,2E 3S OF TEKAMAH,99.99,0,0,0000000000,0,41.433612,96.1012,50,3,2,2,9,1989,2,0,25,2003,4,7.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,11.9,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,7,7,6,6,N,1,44,1,26,6,7,N,5,7,8,NA,NA,NA,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,4,42,2033,NA,N,31,F,6,106.14,MM,603,41.7269,-96.170789,-96.1707890002933,41.726899999922
321846,31,C001123240,1,4,1,00232,0,03,21,0,SILVER CREEK,NA,TOWNSHIP ROAD,3N .8W TEKAMAH,99.99,0,0,0000000000,0,41.494188,96.1442,110,3,2,2,9,1974,2,0,25,2003,0,9.1,0,40,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,0,1,0,12.8,9.8,12.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,4,0,38,0,33,4,N,N,5,7,6,NA,NA,NA,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,7,42,2033,NA,N,31,P,4,116.48,AM,1202,41.829219,-96.245572,-96.2455719995747,41.829219000122
321848,31,C001124240,1,4,1,00242,0,03,21,0,SILVER CREEK,NA,ROAD F,1.5E .8S TEKAMAH,99.99,0,0,0000000000,0,41.452196,96.11042,50,3,2,2,9,1983,2,0,65,2003,0,9.8,0,25,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,9.8,3,9.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,6,0,33,0,22,6,N,N,5,8,8,NA,NA,NA,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,8,110,2033,NA,N,31,F,6,91.14,MM,603,41.756192,-96.18455,-96.1845500001782,41.756192000102
321849,31,C001124310P,1,4,1,03885,0,03,21,0,TEKAMAH DIVERSION DITCH,NA,ROAD 44,JCT US73/N32 .2N 4.3E,99.99,0.71,0,0000000000,0,41.465268,96.082004,80,3,2,2,7,2008,2,0,335,2011,5,6.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,8.5,17.1,43.3,0,0,8.5,9.3,99.99,N,0,N,0,0,6,6,7,7,N,1,63,1,37,6,6,N,5,8,8,34,1,30.8,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,0,0,1,Y,4,335,2033,NA,N,31,F,6,402.69,MM,603,41.781247,-96.139025,-96.1390250003432,41.7812470003251
321855,31,C001134015,1,4,1,00340,0,03,21,0,TEKAMAH CREEK,NA,ROAD G,.3W TEKAMAH,99.99,0,0,0000000000,0,41.461488,96.142076,20,3,2,2,9,2019,2,0,30,2003,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,7.3,27.4,28,0,0,7.3,7.5,99.99,N,0,N,0,0,9,9,9,6,N,3,58,3,44,9,6,N,5,7,8,34,1,28,1023,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,5,42,2033,NA,N,31,G,9,210,MM,603,41.770928,-96.23925,-96.2392499997615,41.770927999986
321856,31,C001134305,1,4,1,00343,0,03,21,0,SILVER CREEK,NA,ROAD 43,3.2E .2N OF TEKAMAH,99.99,0,0,0000000000,0,41.465412,96.092988,80,3,2,2,9,1997,2,0,235,2003,5,7.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,8.5,14.6,37.2,0,0,8.5,9.2,99.99,N,0,N,0,0,7,7,8,8,N,1,62,1,35,7,6,N,5,8,8,NA,NA,NA,1021,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,10,0,1,Y,8,399,2033,NA,N,31,G,7,342.24,MM,603,41.781525,-96.158372,-96.1583720004476,41.7815249998069
321857,31,C001144020,1,4,1,00440,0,03,21,0,SLIVER CREEK,NA,ROAD G,1.3E TEKAMAH,99.99,0,0,0000000000,0,41.461416,96.111176,50,3,2,2,9,1981,2,0,105,2003,0,8.5,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,8.5,2.7,8.8,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,6,0,33,0,22,6,N,N,5,8,8,31,1,8.8,923,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,10,0,1,Y,4,178,2033,NA,N,31,F,6,74.8,MM,603,41.770708,-96.186742,-96.1867419999642,41.7707080001911
322035,31,C001300405,1,4,1,00004,0,02,25,0,GLENDALE CREEK,NA,BAY ROAD,2.7E OF CEDAR CREEK,99.99,0,0,0000000000,0,41.024416,96.021032,60,3,2,2,9,1974,2,0,55,2003,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.9,11.9,12.2,0,0,8.9,9.1,99.99,N,0,N,0,0,5,7,6,5,N,1,42,1,24,6,7,N,5,8,8,NA,NA,NA,922,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,8,0,0,1,Y,4,93,2033,NA,N,31,F,5,111.02,MM,403,41.045503,-96.036092,-96.0360919998565,41.0455030000203
322036,31,C001300405P,1,4,1,0P405,0,02,25,0,PLATTE RIVER TRIB,NA,CEDAR CREEK RD,JCT N66/S-13H 2.5N .1E,99.99,0,0,0000000000,0,41.021716,96.052616,80,3,2,2,9,1975,2,0,50,2003,4,7,0,20,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,9.2,23.8,24.4,0,0,9.2,9.4,99.99,N,0,N,0,0,8,6,5,7,N,1,53,1,31,5,7,N,5,7,8,NA,NA,NA,922,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,8,0,0,1,Y,4,85,2033,NA,N,31,F,5,229.36,MM,403,41.038006,-96.090492,-96.0904919998641,41.0380059996938
322135,31,C001304730,1,4,1,00047,0,02,25,0,STREAM,NA,COUNTY HIGHWAY,JCT N66/S-13H 3.5E 2.6N,99.99,0,0,0000000000,0,41.0224,96.013,60,3,2,2,9,2008,2,0,205,2003,5,8.5,0,30,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,8.5,3.7,13.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,7,0,33,0,22,6,N,N,5,4,8,34,1,15.5,922,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,10,0,1,Y,8,348,2033,NA,N,31,G,7,113.9,MM,603,41.040336,-96.025286,-96.025286000013807,41.0403360002667
322156,31,C001310805,1,4,1,00108,0,02,25,0,TURKEY CREEK,NA,COUNTY HIGHWAY,1.5S 1.4E OF CEDAR CREEK,99.99,0,0,0000000000,0,41.005868,96.040408,30,3,2,2,9,1900,1,0,10,2003,0,5.5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,0,0,1,0,4.7,12.2,12.5,0,0,4.7,5.2,99.99,N,0,N,0,0,5,4,5,5,N,1,9,1,5,3,7,N,0,6,5,34,1,12.5,723,24,Y24,N,N,723,NA,NA,0,0,0,NA,,NA,,0,N,3,NA,0,0,0,6,6,0,0,0,0,1,Y,3,17,2033,NA,N,31,P,4,65,MM,603,41.016353,-96.067686,-96.0676859999273,41.0163529998592
322189,31,C001314305,1,4,1,00143,0,02,25,0,TURKEY CREEK,NA,COUNTY HIGHWAY,4.9E .9N OF LOUISVILLE,99.99,0,0,0000000000,0,41.004212,96.034788,30,3,2,2,9,1989,2,0,25,2003,4,7.6,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,8.5,11.6,12.2,0,0,8.5,8.7,99.99,N,0,N,0,0,7,7,6,6,N,1,42,1,24,6,7,N,5,7,8,NA,NA,NA,922,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,4,42,2033,NA,N,31,F,6,106.14,MM,603,41.012422,-96.063822,-96.0638220000389,41.0124219999657
324149,31,C002800403,1,4,1,00004,0,02,55,0,PAPIO CREEK,NA,PAWNEE ROAD,1S 2.5W N133/WASHGTON CL,99.99,0,0,0000000000,0,41.224512,96.082688,30,3,2,2,9,1992,2,0,116,2005,5,6.4,0,15,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,2,0,12.2,3.7,7.6,0,0,0,0,99.99,N,0,N,0,0,N,N,N,5,5,0,33,0,22,5,N,N,5,8,8,NA,NA,NA,922,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,N,N,N,N,0,0,1,Y,8,93,2033,NA,N,31,F,5,48.64,AM,1202,41.379175,-96.140539,-96.1405390002618,41.379175000011
324150,31,C002800405,1,4,1,00004,0,02,55,0,THOMAS CREEK,NA,PAWNEE ROAD,JCT N36/N133 1N .8E,99.99,0,0,0000000000,0,41.224512,96.063024,30,3,2,2,9,2010,2,0,85,2005,5,9.1,0,20,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,1,0,9.1,25.9,26.5,0,0,9.1,9.9,99.99,N,0,N,0,0,7,8,7,7,N,1,71,1,39,7,7,N,5,8,8,31,1,21.9,922,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,0,0,1,Y,8,93,2033,NA,N,31,G,7,262.35,AM,1202,41.379142,-96.108414,-96.1084139997384,41.3791419997591
324151,31,C002800410,1,4,1,00004,0,02,55,0,BOETTGER CREEK,NA,PAWNEE ROAD,JCT N36/N133 1N 1E,99.99,0,0,0000000000,0,41.224497,96.043622,30,3,2,2,9,2020,2,0,57,2005,A,7.6,0,35,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,1,0,8.4,29.9,30.6,0,0,8.5,9.2,99.99,N,0,N,0,0,7,7,8,7,N,3,54,3,40,7,7,N,5,8,8,34,1,23.8,823,24,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,1,0,0,1,Y,8,96,2033,NA,N,31,G,7,281.52,AM,1202,41.379161,-96.076608,-96.0766079999555,41.379160999947
324154,31,C002800610,1,4,1,00006,0,02,55,0,RAWHIDE CREEK,NA,BENNINGTON ROAD,3N 2E OF VALLEY,99.99,0,0,0000000000,0,41.2154,96.1854,30,3,2,2,9,1992,2,0,62,2005,5,7.3,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,8.5,14.6,36.9,0,0,8.5,9.2,99.99,N,0,N,0,0,6,6,7,6,N,1,72,1,43,6,7,N,5,8,8,NA,NA,NA,821,48,N,N,N,NA,NA,NA,0,0,0,NA,,NA,,0,N,2,NA,0,0,0,1,1,0,0,0,0,1,Y,5,105,2033,NA,N,31,F,6,339.48,AM,1202,41.36445,-96.315828,-96.3158280000672,41.3644500002968
