"OBJECTID","STATE_CODE_001","STRUCTURE_NUMBER_008","RECORD_TYPE_005A","ROUTE_PREFIX_005B","SERVICE_LEVEL_005C","ROUTE_NUMBER_005D","DIRECTION_005E","HIGHWAY_DISTRICT_002","COUNTY_CODE_003","PLACE_CODE_004","FEATURES_DESC_006A","CRITICAL_FACILITY_006B","FACILITY_CARRIED_007","LOCATION_009","MIN_VERT_CLR_010","KILOPOINT_011","BASE_HWY_NETWORK_012","LRS_INV_ROUTE_013A","SUBROUTE_NO_013B","LAT_016","LONG_017","DETOUR_KILOS_019","TOLL_020","MAINTENANCE_021","OWNER_022","FUNCTIONAL_CLASS_026","YEAR_BUILT_027","TRAFFIC_LANES_ON_028A","TRAFFIC_LANES_UND_028B","ADT_029","YEAR_ADT_030","DESIGN_LOAD_031","APPR_WIDTH_MT_032","MEDIAN_CODE_033","DEGREES_SKEW_034","STRUCTURE_FLARED_035","RAILINGS_036A","TRANSITIONS_036B","APPR_RAIL_036C","APPR_RAIL_END_036D","HISTORY_037","NAVIGATION_038","NAV_VERT_CLR_MT_039","NAV_HORR_CLR_MT_040","OPEN_CLOSED_POSTED_041","SERVICE_ON_042A","SERVICE_UND_042B","STRUCTURE_KIND_043A","STRUCTURE_TYPE_043B","APPR_KIND_044A","APPR_TYPE_044B","MAIN_UNIT_SPANS_045","APPR_SPANS_046","HORR_CLR_MT_047","MAX_SPAN_LEN_MT_048","STRUCTURE_LEN_MT_049","LEFT_CURB_MT_050A","RIGHT_CURB_MT_050B","ROADWAY_WIDTH_MT_051","DECK_WIDTH_MT_052","VERT_CLR_OVER_MT_053","VERT_CLR_UND_REF_054A","VERT_CLR_UND_054B","LAT_UND_REF_055A","LAT_UND_MT_055B","LEFT_LAT_UND_MT_056","DECK_COND_058","SUPERSTRUCTURE_COND_059","SUBSTRUCTURE_COND_060","CHANNEL_COND_061","CULVERT_COND_062","OPR_RATING_METH_063","OPERATING_RATING_064","INV_RATING_METH_065","INVENTORY_RATING_066","STRUCTURAL_EVAL_067","DECK_GEOMETRY_EVAL_068","UNDCLRENCE_EVAL_069","POSTING_EVAL_070","WATERWAY_EVAL_071","APPR_ROAD_EVAL_072","WORK_PROPOSED_075A","WORK_DONE_BY_075B","IMP_LEN_MT_076","DATE_OF_INSPECT_090","INSPECT_FREQ_MONTHS_091","FRACTURE_092A","UNDWATER_LOOK_SEE_092B","SPEC_INSPECT_092C","FRACTURE_LAST_DATE_093A","UNDWATER_LAST_DATE_093B","SPEC_LAST_DATE_093C","BRIDGE_IMP_COST_094","ROADWAY_IMP_COST_095","TOTAL_IMP_COST_096","YEAR_OF_IMP_097","OTHER_STATE_CODE_098A","OTHER_STATE_PCNT_098B","OTHR_STATE_STRUC_NO_099","STRAHNET_HIGHWAY_100","PARALLEL_STRUCTURE_101","TRAFFIC_DIRECTION_102","TEMP_STRUCTURE_103","HIGHWAY_SYSTEM_104","FEDERAL_LANDS_105","YEAR_RECONSTRUCTED_106","DECK_STRUCTURE_TYPE_107","SURFACE_TYPE_108A","MEMBRANE_TYPE_108B","DECK_PROTECTION_108C","PERCENT_ADT_TRUCK_109","NATIONAL_NETWORK_110","PIER_PROTECTION_111","BRIDGE_LEN_IND_112","SCOUR_CRITICAL_113","FUTURE_ADT_114","YEAR_OF_FUTURE_ADT_115","MIN_NAV_CLR_MT_116","FED_AGENCY","SUBMITTED_BY","BRIDGE_CONDITION","LOWEST_RATING","DECK_AREA","STATUS","DATE","LATDD","LONGDD","x","y"
336012,31,"U182512025",1,5,1,"05060",0,"02",55,37000,"LITTLE PAPILLION CREEK",NA,"CASS ST/FAU 5060","OMAHA CASS @ 78TH",99.99,16.192,0,"0000000000",0,41.2630555555556,-96.0361111111111,30,3,4,4,16,1968,4,0,24184,2012,"5",18.3,0,29,0,"1","N","N","N",5,"0",0,0,"A",5,5,4,2,0,0,3,0,18.3,19.2,43.3,1.8,1.8,18.3,21.9,99.99,"N",0,"N",0,0,"7","7","6","7","N","3",45,"3",34,"6","5","N",5,"6",7,35,1,73.8,323,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,2007,"1","4","0","0",5,0,1,"Y","8",25184,2032,NA,"N",31,"F",6,948.27,"AM",1202,41.263303,-96.036886,-96.0368860000749,41.2633029997351
336013,31,"U182512030",1,5,1,"05060",0,"02",55,37000,"COLE CREEK",NA,"CASS ST/FAU 5060","OMAHA CASS @ 77TH",99.99,16.214,0,"0000000000",0,41.2630555555556,-96.0327777777778,20,3,4,4,16,1972,4,0,17742,2016,"5",18.3,0,67,0,"N","N","N","N",5,"0",0,0,"A",5,5,1,19,0,0,3,0,18.3,3.7,29,1.2,1.2,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","5","0",33,"0",22,"5","N","N",5,"6",6,NA,NA,NA,323,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",18742,2036,NA,"N",31,"F",5,530.7,"AM",1202,41.263297,-96.033253,-96.0332530001652,41.2632970001239
336014,31,"U182512605P",1,5,1,"05140",0,"02",55,37000,"W BR PAPILLION CREEK",NA,"L ST/FAU 5140","141ST &AMP; L ST",99.99,16.13,0,"0000000000",0,41.2125,-96.1341666666667,20,3,4,4,17,1983,2,0,5984,2016,"5",7.9,0,26,0,"0","0","0","0",5,"0",0,0,"A",1,5,4,2,0,0,3,0,9.1,20.7,51.8,0,1.5,9.1,11.5,99.99,"N",0,"N",0,0,"6","5","6","5","N","1",93,"1",55,"5","3","N",5,"7",8,31,1,51.8,1022,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","4",6984,2036,NA,"N",31,"F",5,595.7,"ST",724,41.2126,-96.1344,-96.1343999998484,41.2126000000256
336015,31,"U182512625P",1,5,1,"0P126",0,"02",55,37000,"HELL CREEK",NA,"Y STREET","Y ST @ 115TH ST",99.99,0,0,"0000000000",0,41.1966666666667,-96.0916666666667,30,3,26,26,9,2000,2,0,100,2016,"5",7.6,0,15,0,"1","N","N","0",5,"0",0,0,"A",1,5,5,4,0,0,3,0,9.1,12.8,37.5,3,1.7,9.1,14.6,99.99,"N",0,"N",0,0,"7","7","7","6","N","1",65,"1",39,"7","7","N",5,"8",8,NA,NA,NA,1022,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",110,2036,NA,"N",31,"G",7,547.5,"ST",724,41.1967,-96.0917,-96.0917000003593,41.1967000002905
336016,31,"U182512830",1,5,1,"05026",0,"02",55,37000,"BIG PAPILLION CREEK",NA,"Q ST/FAU 5026","OMAHA Q @ 69TH",99.99,17.352,0,"0000000000",0,41.205,-96.0163888888889,60,3,4,4,16,1983,2,0,9624,2014,"5",7.6,0,0,0,"1","0","0","0",5,"0",0,0,"A",5,5,4,2,0,0,3,0,9.3,33.5,85.6,1.8,0.2,9.3,12,99.99,"N",0,"N",0,0,"6","7","6","7","N","1",65,"1",39,"6","4","N",5,"7",7,NA,NA,NA,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",10624,2034,NA,"N",31,"F",6,1027.2,"AM",403,41.205233,-96.012083,-96.0120830003457,41.2052329999443
336017,31,"U182512905P",1,4,1,"05131",0,"02",55,37000,"WEST PAPILLION CREEK",NA,"168TH ST","JCT 168TH ST/US6 .3N",99.99,16.383,0,"0000000000",0,41.265,-96.1783333333333,50,3,4,4,16,2000,4,0,25690,2011,"0",14.3,2,42,0,"1","0","0","0",5,"0",0,0,"A",5,7,5,2,0,0,4,0,21.4,39.9,143.3,1.9,1.9,21.4,26.5,99.99,"R",7.1,"R",10.7,0,"7","8","7","5","N","1",47,"1",28,"7","9","9",5,"6",6,NA,NA,NA,622,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",26690,2031,NA,"N",31,"G",7,3797.45,"ST",724,41.2651,-96.1786,-96.1785999999107,41.2650999999451
336018,31,"U182513125",1,5,1,"03811",0,"02",55,37000,"W BR PAPILLION CREEK",NA,"168TH ST/FAS 3811",".3N 168TH &AMP; N64",99.99,1.184,0,"0000000000",0,41.2969444444444,-96.1772222222222,30,3,4,4,7,1997,2,0,13932,2013,"5",7.3,0,30,0,"1","0","0","0",5,"0",0,0,"A",1,5,5,4,0,0,3,0,9.1,13.4,40.2,0,1.5,9.1,11.8,99.99,"N",0,"N",0,0,"7","7","7","8","N","1",64,"1",38,"7","3","N",5,"7",7,NA,NA,NA,922,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",14932,2033,NA,"N",31,"G",7,474.36,"ST",724,41.297,-96.1773,-96.1773000002523,41.2970000001226
336019,31,"U182513715",1,5,1,"05003",0,"02",55,37000,"STREAM",NA,"132ND ST/FAU 5003",".25S 132ND & W MAPLE RD",99.99,17.255,0,"0000000000",0,41.2888888888889,-96.1194444444444,30,3,4,4,16,1980,4,0,22102,2013,"5",17.1,0,0,0,"N","N","1","1",5,"0",0,0,"A",1,5,1,19,0,0,2,0,21.3,3.7,7.6,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","0",33,"0",22,"5","N","N",5,"6",6,NA,NA,NA,223,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",23102,2033,NA,"N",31,"F",6,129.96,"MM",603,41.289444,-96.119658,-96.1196580001473,41.2894440000832
336020,31,"U182513908P",1,5,6,"00139",0,"02",55,37000,"BIG PAPILLION CREEK TRIB",NA,"CITY STREET",".25S .2E 120 &AMP; W MAPL",99.99,0,0,"0000000000",0,41.2883333333333,-96.0994444444444,30,3,26,26,19,1999,2,0,100,2006,"5",7.3,0,25,0,"1","0","0","0",5,"0",0,0,"A",1,5,6,4,0,0,3,0,7.3,15.2,39.6,0,0,7.3,8,99.99,"N",0,"N",0,0,"7","7","7","7","N","1",63,"1",37,"7","6","N",5,"7",8,NA,NA,NA,917,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",1,0,1,"Y","8",111,2033,NA,"N",31,"G",7,316.8,"ST",724,41.2886,-96.0997,-96.0997000001226,41.2886000000638
336021,31,"U182513910",1,5,1,"05009",0,"02",55,37000,"BIG PAPILLION CREEK TRIB",NA,"120TH ST/FAU 5009",".25S 120TH &AMP; W MAPLE",99.99,17.024,0,"0000000000",0,41.2888888888889,-96.1005555555555,30,3,4,4,16,1982,4,0,17634,2013,"5",14,0,15,0,"1","N","N","N",5,"0",0,0,"A",5,5,5,4,0,0,3,0,14,11.6,35.1,2,2,14,18.1,99.99,"N",0,"N",0,0,"6","8","7","7","N","1",76,"1",45,"7","2","N",5,"7",7,34,1,35.1,422,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","5",18634,2033,NA,"N",31,"F",6,635.31,"MM",603,41.288961,-96.100672,-96.1006719997179,41.28896099992
336022,31,"U182513915",1,5,1,"05009",0,"02",55,37000,"BIG PAPILLION CREEK",NA,"120TH ST","OMAHA 120TH @ W MAPLE",99.99,17.119,0,"0000000000",0,41.2966666666667,-96.1005555555555,50,3,4,4,16,1980,2,0,11340,2013,"5",7.3,0,29,0,"1","0","0","0",5,"0",0,0,"A",5,5,4,2,0,0,3,0,9.1,22.9,61.9,1.6,0,9.1,11.7,99.99,"N",0,"N",0,0,"6","5","6","7","N","1",56,"1",34,"5","4","N",5,"7",8,NA,NA,NA,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",12340,2033,NA,"N",31,"F",5,724.23,"AM",1202,41.297014,-96.100678,-96.1006779995657,41.2970140003109
336023,31,"U182513920",1,5,1,"05009",0,"02",55,37000,"STREAM",NA,"120TH ST/FAU 5009","OMAHA 120TH @ MILITARY",99.99,17.31,0,"0000000000",0,41.3138888888889,-96.1005555555555,50,3,4,4,16,1978,2,0,5298,2014,"5",9.1,0,0,0,"N","N","0","0",5,"0",0,0,"A",1,5,1,19,0,0,2,0,11.6,3,6.7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","7","0",33,"0",22,"5","N","N",5,"5",7,NA,NA,NA,223,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",6298,2034,NA,"N",31,"G",7,60.97,"MM",603,41.3143,-96.100581,-96.1005810003796,41.314300000132
336024,31,"U182514510P",1,5,1,"07961",0,"02",55,37000,"STREAM",NA,"78TH STREET","JCT N133/L-28K 1E .4N",99.99,0.014,0,"0000000000",0,41.3216666666667,-96.0330555555555,20,3,4,4,8,1996,2,0,4106,2012,"5",11.6,0,15,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,11.6,3,6.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",33,"0",22,"5","N","N",5,"7",7,NA,NA,NA,922,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",5106,2032,NA,"N",31,"G",7,74.24,"ST",724,41.3217,-96.0333,-96.0333000000208,41.3217000000712
336025,31,"U182514515P",1,5,1,"0P145",0,"02",55,37000,"STREAM",NA,"VANE STREET",".1E 78TH ST ON VANE ST",99.99,0,0,"0000000000",0,41.3230555555556,-96.0316666666667,30,3,26,26,9,1996,2,0,200,2015,"5",7.6,0,20,0,"N","N","N","N",5,"N",0,0,"A",1,5,1,19,0,0,2,0,7.6,3,6.4,0.2,0.2,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","0",33,"0",22,"6","N","N",5,"7",7,NA,NA,NA,223,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",300,2035,NA,"N",31,"F",6,48.64,"ST",724,41.3233,-96.0317,-96.0316999998885,41.3232999999731
336026,31,"U182520260",1,5,1,"00202",0,"02",55,37000,"KNIGHT CREEK",NA,"DUTCH HALL ROAD","2E N133 WASHINGTON CL",99.99,0,0,"0000000000",0,41.3930555555556,-96.055,50,3,4,4,9,1998,2,0,100,2015,"5",6.7,0,20,0,"1","0","0","0",5,"0",0,0,"A",1,5,5,4,0,0,3,0,9.1,12.2,31.1,0,1.8,9.1,11.9,99.99,"N",0,"N",0,0,"7","7","7","6","N","1",59,"1",35,"7","7","N",5,"6",8,31,1,24.7,523,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",110,2035,NA,"N",31,"G",7,370.09,"AM",1202,41.393178,-96.055036,-96.0550359995548,41.393178000005
336027,31,"U182521040",1,5,1,"05134",0,"02",55,37000,"KNIGHT CREEK",NA,"STATE ST/FAU 5134","OMAHA STATE @ 90TH",99.99,16.13,0,"0000000000",0,41.335,-96.0530555555556,50,3,4,4,17,1984,2,0,2100,2014,"5",10.4,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,10.8,3,6.7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",33,"0",22,"5","N","N",5,"6",7,NA,NA,NA,1022,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",3100,2034,NA,"N",31,"G",7,69.68,"MM",603,41.335692,-96.052747,-96.0527469996844,41.3356920000997
336028,31,"U182521415P",1,5,1,"00P21",4,"02",55,37000,"ROAD DITCH",NA,"AMES ST",".5N W MAPLE RD/168TH ST",99.99,0,0,"0000000000",0,41.2830555555556,-96.175,30,3,4,4,19,1995,3,0,500,2017,"5",12.2,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,3,0,12.2,2.1,6.7,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","6","6","0",33,"0",22,"6","N","N",5,"6",6,NA,NA,NA,223,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",600,2037,NA,"N",31,"F",6,81.74,"ST",724,41.2833,-96.175,-96.174999999613,41.2833000002109
336029,31,"U182521420",1,5,1,"05082",0,"02",55,37000,"BIG PAPILLION CREEK",NA,"FORT ST/FAU 5082","JCT I680/N133 1.1S 1.8W",99.99,16.423,0,"0000000000",0,41.3063888888889,-96.1041666666667,50,3,4,4,16,1980,2,0,21944,2014,"5",12.2,0,0,0,"1","0","0","0",5,"0",0,0,"A",5,5,4,2,0,0,3,0,11,35.4,92.7,0.2,1.7,11,13.5,99.99,"N",0,"N",0,0,"7","7","6","7","N","1",38,"1",17,"4","4","N",5,"7",6,NA,NA,NA,422,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",22944,2034,NA,"N",31,"F",6,1251.45,"AM",1202,41.306603,-96.104417,-96.1044169997806,41.3066030001504
336030,31,"U182521425",1,5,1,"05082",0,"02",55,37000,"LITTLE PAPILLION CREEK",NA,"FORT ST/FAU 5082","FORT ST @ 88TH ST",99.99,16.887,0,"0000000000",0,41.3066666666667,-96.0491666666667,20,3,4,4,16,1983,5,0,11718,2014,"5",18,0,0,0,"1","N","N","N",5,"0",0,0,"A",1,5,4,2,0,0,3,0,18,12.2,31.1,1.5,1.5,18,21.8,99.99,"N",0,"N",0,0,"6","7","6","6","N","1",46,"1",28,"6","2","N",5,"5",8,34,1,31.1,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",12718,2034,NA,"N",31,"F",6,677.98,"AM",1202,41.306694,-96.049258,-96.0492579997147,41.306694000068
336031,31,"U182521820",1,4,1,"05066",0,"02",55,37000,"W BR PAPILLION CREEK",NA,"FAS 5066","162ND &AMP; BLONDO",99.99,15.932,0,"0000000000",0,41.2775,-96.1677777777778,50,3,4,4,7,1982,2,0,10264,2016,"5",7.3,0,35,0,"1","0","0","0",5,"0",0,0,"A",1,5,5,2,0,0,3,0,9.3,16.8,44.2,0,0,9.3,10.1,99.99,"N",0,"N",0,0,"7","7","7","6","N","1",49,"1",26,"6","3","N",5,"7",7,31,1,NA,922,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",45,0,1,"Y","5",11264,2036,NA,"N",31,"G",7,446.42,"ST",724,41.2775,-96.1678,-96.1677999999158,41.2775000002841
336032,31,"U182521825",1,5,1,"05066",0,"02",55,37000,"BIG PAPILLION CREEK",NA,"BLONDO ST/FAU 5066","JCT I680/US6 1N .8W",99.99,16.546,0,"0000000000",0,41.2780555555556,-96.095,50,3,4,4,16,1999,4,0,29320,2013,"5",18.3,2,25,0,"1","1","1","1",5,"0",0,0,"A",1,5,6,2,0,0,3,0,18.3,21.9,66.4,3,2.1,18.3,24.3,99.99,"N",0,"N",0,0,"7","7","7","7","N","1",57,"1",34,"7","5","N",5,"7",7,NA,NA,NA,422,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","8",30320,2033,NA,"N",31,"G",7,1613.52,"AM",1202,41.277719,-96.094339,-96.0943390000341,41.2777189998725
336033,31,"U182522217",1,5,1,"05044",0,"02",55,37000,"W BR PAPILLION CREEK",NA,"PACIFIC ST/FAU5044","OMAHA PACIFIC @ 162ND ST",99.99,16.163,0,"0000000000",0,41.2483333333333,-96.1683333333333,100,3,4,4,16,1980,4,0,24566,2012,"5",20.1,0,0,0,"1","1","1","1",5,"0",0,0,"A",5,5,6,2,0,0,3,0,20.1,17.7,53.9,2.4,2.1,20.1,26,99.99,"N",0,"N",0,0,"7","7","7","7","N","1",54,"1",33,"7","7","N",5,"7",8,NA,NA,NA,422,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,2004,"1","1","0","1",5,0,1,"Y","8",25566,2032,NA,"N",31,"G",7,1401.4,"AM",1202,41.248547,-96.168622,-96.1686219997233,41.2485470000119
336034,31,"U182522218",1,5,1,"05044",0,"02",55,37000,"UPRR           813-884-F",NA,"FAU5044/PACIFIC ST","OMAHA PACIFIC @ 160TH ST",99.99,16.192,0,"0000000000",0,41.2483333333333,-96.1655555555556,30,3,4,4,16,1991,4,0,30810,2016,"0",15.8,0,30,0,"1","0","0","0",5,"N",0,0,"A",1,2,4,2,0,0,3,0,19.8,28.7,66.1,2.4,1.5,19.8,25.1,99.99,"R",7,"R",7.6,0,"6","7","7","N","N","1",65,"1",39,"7","7","7",5,"N",7,NA,NA,NA,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",5,0,1,"Y","N",31810,2036,NA,"N",31,"F",6,1659.11,"AM",1202,41.248456,-96.165725,-96.1657250003056,41.2484560000376
336035,31,"U182522220",1,5,1,"05044",0,"02",55,37000,"BIG PAPILLION CREEK",NA,"PACIFIC ST/FAU5044","PACIFIC @ 107TH ST",99.99,16.914,1,"0000005044",0,41.2486111111111,-96.0788888888889,60,3,4,4,14,1968,4,0,32400,2010,"0",19.5,2,15,0,"1","N","N","N",5,"0",0,0,"A",5,5,4,2,0,0,3,0,19.5,30.5,73.5,1.5,0,19.5,21.9,99.99,"N",0,"N",0,0,"7","7","7","6","N","1",66,"1",39,"7","7","N",5,"6",7,37,1,103.9,522,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,1976,"1","4","0","0",0,0,1,"Y","4",32400,2033,NA,"N",31,"G",7,1609.65,"AM",1202,41.248753,-96.079294,-96.0792940003843,41.2487529999975
336036,31,"U182522225",1,5,1,"05044",0,"02",55,37000,"LITTLE PAPILLION CREEK",NA,"PACIFIC ST/FAU5044","OMAHA PACIFIC @ 69TH",99.99,17.399,1,"0000005044",0,41.2486111111111,-96.0216666666667,30,3,4,4,14,1970,5,0,26100,2010,"0",18.9,0,39,0,"1","N","N","N",5,"0",0,0,"A",5,5,5,2,0,0,3,0,18.9,16.8,41.5,1.4,1.5,18.9,23,99.99,"N",0,"N",0,0,"6","6","6","7","N","1",39,"1",21,"5","4","N",5,"6",7,NA,NA,NA,622,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,1,0,1998,"1","3","0","1",0,0,1,"Y","5",26100,2033,NA,"N",31,"F",6,954.5,"AM",1202,41.248778,-96.021789,-96.0217889996483,41.2487780000008
336037,31,"U182522300",1,5,1,"00020",0,"02",55,37000,"COLE CREEK",NA,"SEWARD STREET","SEWARD ST& COLE CR OMAHA",99.99,0,0,"0000000000",0,41.2733333333333,-96.0355555555555,20,3,4,4,19,2009,2,0,2266,2016,"5",7.6,0,0,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,1,0,7.6,9.1,9.4,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",42,"0",33,"7","N","N",5,"7",7,NA,NA,NA,323,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",2366,2036,NA,"N",31,"G",7,71.44,"ST",724,41.2736,-96.0358,-96.0357999997785,41.2736000003112
336038,31,"U182522835",1,5,1,"05026",0,"02",55,37000,"BNSF RR        074-717-P",NA,"Q ST","OMAHA Q @ 42ND",99.99,17.685,0,"0000000000",0,41.2055555555556,-95.9769444444444,50,3,4,4,16,2017,4,0,18224,2010,"A",19.5,1,14,0,"1","N","N","N",5,"N",0,0,"A",5,2,5,4,0,0,1,0,16.9,24.4,24.4,1.8,1.8,20.7,22.7,99.99,"R",7.2,"R",8.4,8.5,"8","8","8","N","N","3",37,"3",34,"8","9","9",5,"N",6,34,1,73.2,923,48,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","2","0","0",1,0,1,"Y","N",19224,2030,NA,"N",31,"G",8,553.88,"AM",403,41.205558,-95.977236,-95.9772360003068,41.2055580000316
336039,31,"U182522840",1,5,1,"05026",0,"02",55,37000,"EBG AVE /UPRR 817-369R",NA,"Q ST","OMAHA Q @ 26TH",99.99,17.896,0,"0000000000",0,41.2055555555556,-95.9502777777778,50,3,4,4,16,2020,4,4,19800,2010,"4",15.2,0,0,1,"1","N","N","N",5,"N",0,0,"A",5,4,3,3,0,0,4,0,14.6,47.2,169.8,3,1.5,14,21.7,99.99,"H",7.3,"H",2.4,0,"7","8","8","N","N","3",45,"3",35,"8","2","5",5,"N",7,34,1,272.5,822,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","0",0,0,1,"Y","N",24000,2033,NA,"N",31,"G",7,3684.66,"MM",603,41.205608,-95.951989,-95.9519890001636,41.2056079999537
336040,31,"U182525140",1,5,1,"00251",0,"02",55,37000,"STREAM",NA,"N 48TH STREET","N 48TH @ MORMAN BRG ROAD",99.99,0,0,"0000000000",0,41.3416666666667,-95.9830555555556,60,3,4,4,19,2001,2,0,100,2001,"0",6.1,0,45,0,"N","N","N","N",5,"0",0,0,"A",1,5,1,19,0,0,2,0,6.1,2.7,7.9,0,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","8","6","0",33,"0",22,"6","N","N",5,"7",7,NA,NA,NA,322,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",1,0,1,"Y","8",120,2033,NA,"N",31,"F",6,48.19,"ST",724,41.3417,-95.9833,-95.9833000003772,41.3416999997967
336041,31,"U182530960",1,5,1,"00300",0,"02",55,37000,"BNSF RR",NA,"GIBSON RD VIADUCT","GIBSON RD & US275 OMAHA",99.99,0,0,"0000000000",0,41.21,-95.9316666666667,50,3,4,4,19,2008,2,0,2316,2013,"A",12.8,0,40,1,"1","0","0","0",5,"N",0,0,"A",1,2,4,2,0,0,4,0,12.8,67.1,240.2,0,3,12.8,16.9,99.99,"R",6.8,"R",4.6,6.1,"7","8","7","N","N","3",37,"3",28,"7","6","6",5,"N",7,NA,NA,NA,823,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"1","1","0","1",35,0,1,"Y","N",3316,2033,NA,"N",31,"G",7,4059.38,"ST",724,41.21,-95.9319,-95.9318999997193,41.2100000001252
336042,31,"U182531605",1,5,1,"00316",0,"02",55,37000,"COLE CREEK",NA,"PRATT STREET","OMAHA PRATT @ 70TH",99.99,0,0,"0000000000",0,41.2916666666667,-96.02,20,3,4,4,19,1935,2,0,1900,2016,"4",7.6,0,30,0,"N","0","0","0",5,"0",0,0,"A",1,5,1,19,0,0,2,0,7.3,3.7,8.5,1.2,0,0,0,99.99,"N",0,"N",0,0,"N","N","N","7","7","0",33,"0",22,"5","N","N",5,"7",6,NA,NA,NA,223,24,"N","N","N",NA,NA,NA,0,0,0,NA,"",NA,"",0,"N",2,NA,0,0,0,"N","N","N","N",5,0,1,"Y","8",2000,2036,NA,"N",31,"G",7,64.6,"AM",1202,41.292319,-96.021019,-96.0210189997193,41.2923189998981
